"","ibgeID","cidade","estado","pop"
"3323","3504800","Bálsamo","SP",9068
"3324","3504909","Bananal","SP",10945
"3325","3505005","Barão de Antonina","SP",3469
"3326","3505104","Barbosa","SP",7402
"3327","3505203","Bariri","SP",35264
"3328","3505302","Barra Bonita","SP",36126
"3329","3505351","Barra do Chapéu","SP",5724
"3330","3505401","Barra do Turvo","SP",7659
"3331","3505500","Barretos","SP",122098
"3332","3505609","Barrinha","SP",32812
"3333","3505708","Barueri","SP",274182
"3334","3505807","Bastos","SP",20953
"3335","3505906","Batatais","SP",62508
"3336","3506003","Bauru","SP",376818
"3337","3506102","Bebedouro","SP",77496
"3338","3506201","Bento de Abreu","SP",2980
"3339","3506300","Bernardino de Campos","SP",11148
"3340","3506359","Bertioga","SP",63249
"3341","3506409","Bilac","SP",8034
"3342","3506508","Birigui","SP",123638
"3343","3506607","Biritiba Mirim","SP",32598
"3344","3506706","Boa Esperança do Sul","SP",14923
"3345","3506805","Bocaina","SP",12329
"3346","3506904","Bofete","SP",11730
"3347","3507001","Boituva","SP",60997
"3348","3507100","Bom Jesus dos Perdões","SP",25448
"3349","3507159","Bom Sucesso de Itararé","SP",3954
"3350","3507209","Borá","SP",837
"3351","3507308","Boracéia","SP",4823
"3352","3507407","Borborema","SP",16046
"3353","3507456","Borebi","SP",2653
"3354","3507506","Botucatu","SP",146497
"3355","3507605","Bragança Paulista","SP",168668
"3356","3507704","Braúna","SP",5686
"3357","3507753","Brejo Alegre","SP",2865
"3358","3507803","Brodowski","SP",24939
"3359","3507902","Brotas","SP",24403
"3360","3508009","Buri","SP",19878
"3361","3508108","Buritama","SP",17144
"3362","3508207","Buritizal","SP",4481
"3363","3508306","Cabrália Paulista","SP",4264
"3364","3508405","Cabreúva","SP",49707
"3365","3508504","Caçapava","SP",94263
"3366","3508603","Cachoeira Paulista","SP",33327
"3367","3508702","Caconde","SP",18985
"3368","3508801","Cafelândia","SP",17767
"3369","3508900","Caiabu","SP",4191
"3370","3509007","Caieiras","SP",101470
"3371","3509106","Caiuá","SP",5874
"3372","3509205","Cajamar","SP",76801
"3373","3509254","Cajati","SP",28549
"3374","3509304","Cajobi","SP",10542
"3375","3509403","Cajuru","SP",26167
"3376","3509452","Campina do Monte Alegre","SP",6024
"3377","3509502","Campinas","SP",1204073
"3378","3509601","Campo Limpo Paulista","SP",84650
"3379","3509700","Campos do Jordão","SP",52088
"3380","3509809","Campos Novos Paulista","SP",4965
"3381","3509908","Cananéia","SP",12540
"3382","3509957","Canas","SP",5138
"3383","3510005","Cândido Mota","SP",31280
"3384","3510104","Cândido Rodrigues","SP",2793
"3385","3510153","Canitar","SP",5216
"3386","3510203","Capão Bonito","SP",47138
"3387","3510302","Capela do Alto","SP",20706
"3388","3510401","Capivari","SP",55768
"3389","3510500","Caraguatatuba","SP",121532
"3390","3510609","Carapicuíba","SP",400927
"3391","3510708","Cardoso","SP",12326
"3392","3510807","Casa Branca","SP",30380
"3393","3510906","Cássia dos Coqueiros","SP",2523
"3394","3511003","Castilho","SP",21006
"3395","3511102","Catanduva","SP",121862
"3396","3511201","Catiguá","SP",7804
"3397","3511300","Cedral","SP",9237
"3398","3511409","Cerqueira César","SP",19985
"3399","3511508","Cerquilho","SP",48949
"3400","3511607","Cesário Lange","SP",18148
"3401","3511706","Charqueada","SP",17190
"3402","3511904","Clementina","SP",8617
"3403","3512001","Colina","SP",18468
"3404","3512100","Colômbia","SP",6210
"3405","3512209","Conchal","SP",28050
"3406","3512308","Conchas","SP",17896
"3407","3512407","Cordeirópolis","SP",24528
"3408","3512506","Coroados","SP",6058
"3409","3512605","Coronel Macedo","SP",4681
"3410","3512704","Corumbataí","SP",4055
"3411","3512803","Cosmópolis","SP",72252
"3412","3512902","Cosmorama","SP",7307
"3413","3513009","Cotia","SP",249210
"3414","3513108","Cravinhos","SP",35292
"3415","3513207","Cristais Paulista","SP",8631
"3416","3513306","Cruzália","SP",2073
"3417","3513405","Cruzeiro","SP",82238
"3418","3513504","Cubatão","SP",130705
"3419","3513603","Cunha","SP",21547
"3420","3513702","Descalvado","SP",33718
"3421","3513801","Diadema","SP",423884
"3422","3513850","Dirce Reis","SP",1793
"3423","3513900","Divinolândia","SP",11146
"3424","3514007","Dobrada","SP",8929
"3425","3514106","Dois Córregos","SP",27315
"3426","3514205","Dolcinópolis","SP",2115
"3427","3514304","Dourado","SP",8873
"3428","3514403","Dracena","SP",46793
"3429","3514502","Duartina","SP",12445
"3430","3514601","Dumont","SP",9868
"3431","3514700","Echaporã","SP",6102
"3432","3514809","Eldorado","SP",15494
"3433","3514908","Elias Fausto","SP",17772
"3434","3514924","Elisiário","SP",3651
"3435","3514957","Embaúba","SP",2452
"3436","3515004","Embu das Artes","SP",273726
"3437","3515103","Embu-Guaçu","SP",69385
"3438","3515129","Emilianópolis","SP",3214
"3439","3515152","Engenheiro Coelho","SP",20773
"3440","3515186","Espírito Santo do Pinhal","SP",44330
"3441","3515194","Espírito Santo do Turvo","SP",4829
"3442","3515202","Estrela d'Oeste","SP",8419
"3443","3515301","Estrela do Norte","SP",2766
"3444","3515350","Euclides da Cunha Paulista","SP",9371
"3445","3515400","Fartura","SP",16036
"3446","3515509","Fernandópolis","SP",69116
"3447","3515608","Fernando Prestes","SP",5783
"3448","3515657","Fernão","SP",1716
"3449","3515707","Ferraz de Vasconcelos","SP",194276
"3450","3515806","Flora Rica","SP",1464
"3451","3515905","Floreal","SP",2917
"3452","3516002","Flórida Paulista","SP",14640
"3453","3516101","Florínea","SP",2676
"3454","3516200","Franca","SP",353187
"3455","3516309","Francisco Morato","SP",175844
"3456","3516408","Franco da Rocha","SP",154489
"3457","3516507","Gabriel Monteiro","SP",2776
"3458","3516606","Gália","SP",6548
"3459","3516705","Garça","SP",44390
"3460","3516804","Gastão Vidigal","SP",4808
"3461","3516853","Gavião Peixoto","SP",4789
"3462","3516903","General Salgado","SP",10869
"3463","3517000","Getulina","SP",11409
"3464","3517109","Glicério","SP",4815
"3465","3517208","Guaiçara","SP",12168
"3466","3517307","Guaimbê","SP",5765
"3467","3517406","Guaíra","SP",40790
"3468","3517505","Guapiaçu","SP",21454
"3469","3517604","Guapiara","SP",17157
"3470","3517703","Guará","SP",21220
"3471","3517802","Guaraçaí","SP",8323
"3472","3517901","Guaraci","SP",11188
"3473","3518008","Guarani d'Oeste","SP",2000
"3474","3518107","Guarantã","SP",6664
"3475","3518206","Guararapes","SP",32939
"3476","3518305","Guararema","SP",29798
"3477","3518404","Guaratinguetá","SP",121798
"3478","3518503","Guareí","SP",18520
"3479","3518602","Guariba","SP",40105
"3480","3518701","Guarujá","SP",320459
"3481","3518800","Guarulhos","SP",1379182
"3482","3518859","Guatapará","SP",7656
"3483","3518909","Guzolândia","SP",5267
"3484","3519006","Herculândia","SP",9526
"3485","3519055","Holambra","SP",14930
"3486","3519071","Hortolândia","SP",230851
"3487","3519105","Iacanga","SP",11710
"3488","3519204","Iacri","SP",6321
"3489","3519253","Iaras","SP",9240
"3490","3519303","Ibaté","SP",35104
"3491","3519402","Ibirá","SP",12393
"3492","3519501","Ibirarema","SP",7753
"3493","3519600","Ibitinga","SP",60033
"3494","3519709","Ibiúna","SP",78878
"3495","3519808","Icém","SP",8243
"3496","3519907","Iepê","SP",8159
"3497","3520004","Igaraçu do Tietê","SP",24674
"3498","3520103","Igarapava","SP",30432
"3499","3520202","Igaratá","SP",9534
"3500","3520301","Iguape","SP",30857
"3501","3520400","Ilhabela","SP",34970
"3502","3520426","Ilha Comprida","SP",11166
"3503","3520442","Ilha Solteira","SP",26686
"3504","3520509","Indaiatuba","SP",251627
"3505","3520608","Indiana","SP",4885
"3506","3520707","Indiaporã","SP",3897
"3507","3520806","Inúbia Paulista","SP",3991
"3508","3520905","Ipaussu","SP",14971
"3509","3521002","Iperó","SP",37133
"3510","3521101","Ipeúna","SP",7546
"3511","3521150","Ipiguá","SP",5392
"3512","3521200","Iporanga","SP",4218
"3513","3521309","Ipuã","SP",16409
"3514","3521408","Iracemápolis","SP",24235
"3515","3521507","Irapuã","SP",7993
"3516","3521606","Irapuru","SP",8294
"3517","3521705","Itaberá","SP",17556
"3518","3521804","Itaí","SP",27125
"3519","3521903","Itajobi","SP",15262
"3520","3522000","Itaju","SP",3835
"3521","3522109","Itanhaém","SP",101816
"3522","3522158","Itaoca","SP",3328
"3523","3522208","Itapecerica da Serra","SP",175693
"3524","3522307","Itapetininga","SP",163901
"3525","3522406","Itapeva","SP",94354
"3526","3522505","Itapevi","SP",237700
"3527","3522604","Itapira","SP",74773
"3528","3522653","Itapirapuã Paulista","SP",4241
"3529","3522703","Itápolis","SP",43120
"3530","3522802","Itaporanga","SP",15149
"3531","3522901","Itapuí","SP",13992
"3532","3523008","Itapura","SP",4906
"3533","3523107","Itaquaquecetuba","SP",370821
"3534","3523206","Itararé","SP",50503
"3535","3523305","Itariri","SP",17436
"3536","3523404","Itatiba","SP",120858
"3537","3523503","Itatinga","SP",20697
"3538","3523602","Itirapina","SP",18157
"3539","3523701","Itirapuã","SP",6499
"3540","3523800","Itobi","SP",7841
"3541","3523909","Itu","SP",173939
"3542","3524006","Itupeva","SP",61252
"3543","3524105","Ituverava","SP",41824
"3544","3524204","Jaborandi","SP",6929
"3545","3524303","Jaboticabal","SP",77263
"3546","3524402","Jacareí","SP",233662
"3547","3524501","Jaci","SP",7067
"3548","3524600","Jacupiranga","SP",17866
"3549","3524709","Jaguariúna","SP",57488
"3550","3524808","Jales","SP",49107
"3551","3524907","Jambeiro","SP",6602
"3552","3525003","Jandira","SP",124937
"3553","3525102","Jardinópolis","SP",44380
"3554","3525201","Jarinu","SP",30044
"3555","3525300","Jaú","SP",150252
"3556","3525409","Jeriquara","SP",3159
"3557","3525508","Joanópolis","SP",13220
"3558","3525607","João Ramalho","SP",4523
"3559","3525706","José Bonifácio","SP",37015
"3560","3525805","Júlio Mesquita","SP",4776
"3561","3525854","Jumirim","SP",3367
"3562","3525904","Jundiaí","SP",418962
"3563","3526001","Junqueirópolis","SP",20679
"3564","3526100","Juquiá","SP",18812
"3565","3526209","Juquitiba","SP",31444
"3566","3526308","Lagoinha","SP",4896
"3567","3526407","Laranjal Paulista","SP",28516
"3568","3526506","Lavínia","SP",11980
"3569","3526605","Lavrinhas","SP",7260
"3570","3526704","Leme","SP",103391
"3571","3526803","Lençóis Paulista","SP",68432
"3572","3526902","Limeira","SP",306114
"3573","3527009","Lindóia","SP",7980
"3574","3527108","Lins","SP",78013
"3575","3527207","Lorena","SP",88706
"3576","3527256","Lourdes","SP",2289
"3577","3527306","Louveira","SP",48885
"3578","3527405","Lucélia","SP",21747
"3579","3527504","Lucianópolis","SP",2394
"3580","3527603","Luís Antônio","SP",14947
"3581","3527702","Luiziânia","SP",5790
"3582","3527801","Lupércio","SP",4584
"3583","3527900","Lutécia","SP",2649
"3584","3528007","Macatuba","SP",17163
"3585","3528106","Macaubal","SP",8120
"3586","3528205","Macedônia","SP",3698
"3587","3528304","Magda","SP",3119
"3588","3528403","Mairinque","SP",47150
"3589","3528502","Mairiporã","SP",100179
"3590","3528601","Manduri","SP",9846
"3591","3528700","Marabá Paulista","SP",5853
"3592","3528809","Maracaí","SP",14002
"3593","3528858","Marapoama","SP",3031
"3594","3528908","Mariápolis","SP",4084
"3595","3529005","Marília","SP",238882
"3596","3529104","Marinópolis","SP",2112
"3597","3529203","Martinópolis","SP",26461
"3598","3529302","Matão","SP",83170
"3599","3529401","Mauá","SP",472912
"3600","3529500","Mendonça","SP",5490
"3601","3529609","Meridiano","SP",3836
"3602","3529658","Mesópolis","SP",1908
"3603","3529708","Miguelópolis","SP",22226
"3604","3529807","Mineiros do Tietê","SP",12908
"3605","3529906","Miracatu","SP",19779
"3606","3530003","Mira Estrela","SP",3086
"3607","3530102","Mirandópolis","SP",29564
"3608","3530201","Mirante do Paranapanema","SP",18259
"3609","3530300","Mirassol","SP",59824
"3610","3530409","Mirassolândia","SP",4871
"3611","3530508","Mococa","SP",68885
"3612","3530607","Mogi das Cruzes","SP",445842
"3613","3530706","Mogi Guaçu","SP",151888
"3614","3530805","Mogi Mirim","SP",93189
"3615","3530904","Mombuca","SP",3493
"3616","3531001","Monções","SP",2259
"3617","3531100","Mongaguá","SP",56702
"3618","3531209","Monte Alegre do Sul","SP",8038
"3619","3531308","Monte Alto","SP",50498
"3620","3531407","Monte Aprazível","SP",25087
"3621","3531506","Monte Azul Paulista","SP",19008
"3622","3531605","Monte Castelo","SP",4166
"3623","3531704","Monteiro Lobato","SP",4653
"3624","3531803","Monte Mor","SP",59772
"3625","3531902","Morro Agudo","SP",32968
"3626","3532009","Morungaba","SP",13622
"3627","3532058","Motuca","SP",4758
"3628","3532108","Murutinga do Sul","SP",4486
"3629","3532157","Nantes","SP",3141
"3630","3532207","Narandiba","SP",4857
"3631","3532306","Natividade da Serra","SP",6661
"3632","3532405","Nazaré Paulista","SP",18524
"3633","3532504","Neves Paulista","SP",8930
"3634","3532603","Nhandeara","SP",11478
"3635","3532702","Nipoã","SP",5213
"3636","3532801","Nova Aliança","SP",6973
"3637","3532827","Nova Campina","SP",9755
"3638","3532843","Nova Canaã Paulista","SP",1881
"3639","3532868","Nova Castilho","SP",1267
"3640","3532900","Nova Europa","SP",11186
"3641","3533007","Nova Granada","SP",21500
"3642","3533106","Nova Guataporanga","SP",2316
"3643","3533205","Nova Independência","SP",3969
"3644","3533254","Novais","SP",5830
"3645","3533304","Nova Luzitânia","SP",4101
"3646","3533403","Nova Odessa","SP",60174
"3647","3533502","Novo Horizonte","SP",41052
"3648","3533601","Nuporanga","SP",7432
"3649","3533700","Ocauçu","SP",4289
"3650","3533809","Óleo","SP",2496
"3651","3533908","Olímpia","SP",54772
"3652","3534005","Onda Verde","SP",4381
"3653","3534104","Oriente","SP",6515
"3654","3534203","Orindiúva","SP",7066
"3655","3534302","Orlândia","SP",44028
"3656","3534401","Osasco","SP",698418
"3657","3534500","Oscar Bressane","SP",2603
"3658","3534609","Osvaldo Cruz","SP",32879
"3659","3534708","Ourinhos","SP",113542
"3660","3534757","Ouroeste","SP",10361
"3661","3534807","Ouro Verde","SP",8562
"3662","3534906","Pacaembu","SP",14197
"3663","3535002","Palestina","SP",12957
"3664","3535101","Palmares Paulista","SP",13275
"3665","3535200","Palmeira d'Oeste","SP",9283
"3666","3535309","Palmital","SP",22221
"3667","3535408","Panorama","SP",15777
"3668","3535507","Paraguaçu Paulista","SP",45703
"3669","3535606","Paraibuna","SP",18222
"3670","3535705","Paraíso","SP",6454
"3671","3535804","Paranapanema","SP",20197
"3672","3535903","Paranapuã","SP",4078
"3673","3536000","Parapuã","SP",10964
"3674","3536109","Pardinho","SP",6435
"3675","3536208","Pariquera-Açu","SP",19648
"3676","3536257","Parisi","SP",2161
"3677","3536307","Patrocínio Paulista","SP",14670
"3678","3536406","Paulicéia","SP",7366
"3679","3536505","Paulínia","SP",109424
"3680","3536570","Paulistânia","SP",1833
"3681","3536604","Paulo de Faria","SP",8945
"3682","3536703","Pederneiras","SP",46687
"3683","3536802","Pedra Bela","SP",6093
"3684","3536901","Pedranópolis","SP",2494
"3685","3537008","Pedregulho","SP",16744
"3686","3537107","Pedreira","SP",47919
"3687","3537156","Pedrinhas Paulista","SP",3093
"3688","3537206","Pedro de Toledo","SP",11331
"3689","3537305","Penápolis","SP",63407
"3690","3537404","Pereira Barreto","SP",25669
"3691","3537503","Pereiras","SP",8668
"3692","3537602","Peruíbe","SP",68284
"3693","3537701","Piacatu","SP",5980
"3694","3537800","Piedade","SP",55348
"3695","3537909","Pilar do Sul","SP",29185
"3696","3538006","Pindamonhangaba","SP",168328
"3697","3538105","Pindorama","SP",17049
"3698","3538204","Pinhalzinho","SP",15207
"3699","3538303","Piquerobi","SP",3692
"3700","3538501","Piquete","SP",13657
"3701","3538600","Piracaia","SP",27303
"3702","3538709","Piracicaba","SP",404142
"3703","3538808","Piraju","SP",29806
"3704","3538907","Pirajuí","SP",25492
"3705","3539004","Pirangi","SP",11417
"3706","3539103","Pirapora do Bom Jesus","SP",18895
"3707","3539202","Pirapozinho","SP",27527
"3708","3539301","Pirassununga","SP",76409
"3709","3539400","Piratininga","SP",13636
"3710","3539509","Pitangueiras","SP",39719
"3711","3539608","Planalto","SP",5237
"3712","3539707","Platina","SP",3550
"3713","3539806","Poá","SP",117452
"3714","3539905","Poloni","SP",6059
"3715","3540002","Pompéia","SP",22014
"3716","3540101","Pongaí","SP",3416
"3717","3540200","Pontal","SP",49961
"3718","3540259","Pontalinda","SP",4628
"3719","3540309","Pontes Gestal","SP",2577
"3720","3540408","Populina","SP",4169
"3721","3540507","Porangaba","SP",9925
"3722","3540606","Porto Feliz","SP",53098
"3723","3540705","Porto Ferreira","SP",56150
